slug,url
jason-frazier,https://signal.nfx.com/investors/jason-frazier
jason-freedman,https://signal.nfx.com/investors/jason-freedman
jason-freeman,https://signal.nfx.com/investors/jason-freeman
jason-gardner,https://signal.nfx.com/investors/jason-gardner
jason-henrichs,https://signal.nfx.com/investors/jason-henrichs
jason-l,https://signal.nfx.com/investors/jason-l
jason-moskowitz,https://signal.nfx.com/investors/jason-moskowitz
jason-norman,https://signal.nfx.com/investors/jason-norman
jason-shein,https://signal.nfx.com/investors/jason-shein
jason-spector,https://signal.nfx.com/investors/jason-spector
jason-yacavone,https://signal.nfx.com/investors/jason-yacavone
jason-zhu,https://signal.nfx.com/investors/jason-zhu
jaspal-singh,https://signal.nfx.com/investors/jaspal-singh
jasper-smith,https://signal.nfx.com/investors/jasper-smith
jaswanth-varma_1,https://signal.nfx.com/investors/jaswanth-varma_1
javier-alarco,https://signal.nfx.com/investors/javier-alarco
javier-gonzalez_1,https://signal.nfx.com/investors/javier-gonzalez_1
javier-hasbun,https://signal.nfx.com/investors/javier-hasbun
javier-medina-valdivia,https://signal.nfx.com/investors/javier-medina-valdivia
javier-pueyo,https://signal.nfx.com/investors/javier-pueyo
javier-rondon,https://signal.nfx.com/investors/javier-rondon
javier-valverde,https://signal.nfx.com/investors/javier-valverde
jawwad-khan,https://signal.nfx.com/investors/jawwad-khan
jaxon-stuart,https://signal.nfx.com/investors/jaxon-stuart
jay-chen_1,https://signal.nfx.com/investors/jay-chen_1
jay-dahal,https://signal.nfx.com/investors/jay-dahal
jay-ganatra_1,https://signal.nfx.com/investors/jay-ganatra_1
jay-kim_1,https://signal.nfx.com/investors/jay-kim_1
jay-lim,https://signal.nfx.com/investors/jay-lim
jay-reinemann,https://signal.nfx.com/investors/jay-reinemann
jay-shaffer,https://signal.nfx.com/investors/jay-shaffer
jay-wilson,https://signal.nfx.com/investors/jay-wilson
jayni-shah,https://signal.nfx.com/investors/jayni-shah
jazmin-gustale-gill,https://signal.nfx.com/investors/jazmin-gustale-gill
jb-osborne,https://signal.nfx.com/investors/jb-osborne
jc-bahr-de-stefano,https://signal.nfx.com/investors/jc-bahr-de-stefano
jean-baptiste-michaut_1,https://signal.nfx.com/investors/jean-baptiste-michaut_1
jean-evrard-dominice,https://signal.nfx.com/investors/jean-evrard-dominice
jean-francois-chardon,https://signal.nfx.com/investors/jean-francois-chardon
jean-francois-cledel,https://signal.nfx.com/investors/jean-francois-cledel
jean-lou-rihon,https://signal.nfx.com/investors/jean-lou-rihon
jean-philippe-emelie-marcos,https://signal.nfx.com/investors/jean-philippe-emelie-marcos
jeanclaude-dorsainvil,https://signal.nfx.com/investors/jeanclaude-dorsainvil
jeanine-suah,https://signal.nfx.com/investors/jeanine-suah
jeanne-chen,https://signal.nfx.com/investors/jeanne-chen
jed-halfon,https://signal.nfx.com/investors/jed-halfon
jed-lenzner,https://signal.nfx.com/investors/jed-lenzner
jeep-kline,https://signal.nfx.com/investors/jeep-kline
jeevs-mahil,https://signal.nfx.com/investors/jeevs-mahil
jeff-adelson-yan,https://signal.nfx.com/investors/jeff-adelson-yan
jeff-bramel,https://signal.nfx.com/investors/jeff-bramel
jeff-cain,https://signal.nfx.com/investors/jeff-cain
jeff-cantalupo,https://signal.nfx.com/investors/jeff-cantalupo
jeff-chu,https://signal.nfx.com/investors/jeff-chu
jeff-davison,https://signal.nfx.com/investors/jeff-davison
jeff-feng,https://signal.nfx.com/investors/jeff-feng
jeff-hasselman,https://signal.nfx.com/investors/jeff-hasselman
jeff-hochman_1,https://signal.nfx.com/investors/jeff-hochman_1
jeff-karan,https://signal.nfx.com/investors/jeff-karan
jeff-kingsley,https://signal.nfx.com/investors/jeff-kingsley
jeff-meyers,https://signal.nfx.com/investors/jeff-meyers
jeff-momplaisir,https://signal.nfx.com/investors/jeff-momplaisir
jeff-mullen,https://signal.nfx.com/investors/jeff-mullen
jeff-otis,https://signal.nfx.com/investors/jeff-otis
jeff-ransdell,https://signal.nfx.com/investors/jeff-ransdell
jeff-scherer,https://signal.nfx.com/investors/jeff-scherer
jeff-schlosser,https://signal.nfx.com/investors/jeff-schlosser
jeff-seibert,https://signal.nfx.com/investors/jeff-seibert
jeff-stibel,https://signal.nfx.com/investors/jeff-stibel
jeff-torrance,https://signal.nfx.com/investors/jeff-torrance
jeff-white_2,https://signal.nfx.com/investors/jeff-white_2
jefferson-rumanyika,https://signal.nfx.com/investors/jefferson-rumanyika
jeffrey-b-hawkins,https://signal.nfx.com/investors/jeffrey-b-hawkins
jeffrey-breen,https://signal.nfx.com/investors/jeffrey-breen
jeffrey-broer,https://signal.nfx.com/investors/jeffrey-broer
jeffrey-chan,https://signal.nfx.com/investors/jeffrey-chan
jeffrey-char,https://signal.nfx.com/investors/jeffrey-char
jeffrey-eschbach,https://signal.nfx.com/investors/jeffrey-eschbach
jeffrey-evans,https://signal.nfx.com/investors/jeffrey-evans
jeffrey-fidelman,https://signal.nfx.com/investors/jeffrey-fidelman
jeffrey-klenner,https://signal.nfx.com/investors/jeffrey-klenner
jeffrey-luft,https://signal.nfx.com/investors/jeffrey-luft
jeffrey-reitman,https://signal.nfx.com/investors/jeffrey-reitman
jeffrey-w-griffiths,https://signal.nfx.com/investors/jeffrey-w-griffiths
jeffrey-wilke,https://signal.nfx.com/investors/jeffrey-wilke
jefrey-joe,https://signal.nfx.com/investors/jefrey-joe
jemma-bruton,https://signal.nfx.com/investors/jemma-bruton
jen-loong,https://signal.nfx.com/investors/jen-loong
jendrik-poloczek,https://signal.nfx.com/investors/jendrik-poloczek
jenna-witten,https://signal.nfx.com/investors/jenna-witten
jennifer-cheng-lo,https://signal.nfx.com/investors/jennifer-cheng-lo
jennifer-jordan,https://signal.nfx.com/investors/jennifer-jordan
jennifer-lopez,https://signal.nfx.com/investors/jennifer-lopez
jennifer-lum,https://signal.nfx.com/investors/jennifer-lum
jennifer-richard,https://signal.nfx.com/investors/jennifer-richard
jennifer-sui,https://signal.nfx.com/investors/jennifer-sui
jennifer-wilcox,https://signal.nfx.com/investors/jennifer-wilcox
jenny-chao,https://signal.nfx.com/investors/jenny-chao
jenny-friedman,https://signal.nfx.com/investors/jenny-friedman
jenny-johnston,https://signal.nfx.com/investors/jenny-johnston
jenny-lee,https://signal.nfx.com/investors/jenny-lee
jenny-park,https://signal.nfx.com/investors/jenny-park
jenny-saft,https://signal.nfx.com/investors/jenny-saft
jens-schumacher,https://signal.nfx.com/investors/jens-schumacher
jeppe-zink,https://signal.nfx.com/investors/jeppe-zink
jeremias-heinrich,https://signal.nfx.com/investors/jeremias-heinrich
jeremie-leclercq,https://signal.nfx.com/investors/jeremie-leclercq
jeremy-bestel,https://signal.nfx.com/investors/jeremy-bestel
jeremy-debono,https://signal.nfx.com/investors/jeremy-debono
jeremy-gonske,https://signal.nfx.com/investors/jeremy-gonske
jeremy-jonker,https://signal.nfx.com/investors/jeremy-jonker
jeremy-navarro,https://signal.nfx.com/investors/jeremy-navarro
jeremy-simmons,https://signal.nfx.com/investors/jeremy-simmons
jeremy-yap,https://signal.nfx.com/investors/jeremy-yap
jerome-bestel,https://signal.nfx.com/investors/jerome-bestel
jerome-chevalier,https://signal.nfx.com/investors/jerome-chevalier
jerome-nycz,https://signal.nfx.com/investors/jerome-nycz
jerome-zois,https://signal.nfx.com/investors/jerome-zois
jerry-chen_1,https://signal.nfx.com/investors/jerry-chen_1
jerry-jacobs-jr,https://signal.nfx.com/investors/jerry-jacobs-jr
jerry-letter,https://signal.nfx.com/investors/jerry-letter
jerry-tong,https://signal.nfx.com/investors/jerry-tong
jesper-sogaard,https://signal.nfx.com/investors/jesper-sogaard
jess-bartos,https://signal.nfx.com/investors/jess-bartos
jess-tassell,https://signal.nfx.com/investors/jess-tassell
jessica-archibald,https://signal.nfx.com/investors/jessica-archibald
jessica-jackley,https://signal.nfx.com/investors/jessica-jackley
jessica-kamada,https://signal.nfx.com/investors/jessica-kamada
jessica-kane,https://signal.nfx.com/investors/jessica-kane
jessica-pedroni-thorell,https://signal.nfx.com/investors/jessica-pedroni-thorell
jessica-rameau,https://signal.nfx.com/investors/jessica-rameau
jessica-slocum,https://signal.nfx.com/investors/jessica-slocum
jessie-wu,https://signal.nfx.com/investors/jessie-wu
jesus-salas_1,https://signal.nfx.com/investors/jesus-salas_1
ji-hoon-lee,https://signal.nfx.com/investors/ji-hoon-lee
jiachen-bob-zhang,https://signal.nfx.com/investors/jiachen-bob-zhang
jiangyun-jin,https://signal.nfx.com/investors/jiangyun-jin
jie-fu,https://signal.nfx.com/investors/jie-fu
jieying-shi,https://signal.nfx.com/investors/jieying-shi
jillian-cohn,https://signal.nfx.com/investors/jillian-cohn
jilliene-helman,https://signal.nfx.com/investors/jilliene-helman
jim-bruene,https://signal.nfx.com/investors/jim-bruene
jim-cohen,https://signal.nfx.com/investors/jim-cohen
jim-connor,https://signal.nfx.com/investors/jim-connor
jim-everingham,https://signal.nfx.com/investors/jim-everingham
jim-hildebrandt,https://signal.nfx.com/investors/jim-hildebrandt
jim-lanzone,https://signal.nfx.com/investors/jim-lanzone
jim-mcmahon,https://signal.nfx.com/investors/jim-mcmahon
jim-o-brien,https://signal.nfx.com/investors/jim-o-brien
jim-schneider,https://signal.nfx.com/investors/jim-schneider
jim-strang,https://signal.nfx.com/investors/jim-strang
jimmy-fussing-nielsen,https://signal.nfx.com/investors/jimmy-fussing-nielsen
jimmy-li,https://signal.nfx.com/investors/jimmy-li
jimmy-yun,https://signal.nfx.com/investors/jimmy-yun
jin-huh,https://signal.nfx.com/investors/jin-huh
jing-cao,https://signal.nfx.com/investors/jing-cao
jing-guo,https://signal.nfx.com/investors/jing-guo
jingjing-chai,https://signal.nfx.com/investors/jingjing-chai
jingsong-zhou,https://signal.nfx.com/investors/jingsong-zhou
jingwan-viki-huang,https://signal.nfx.com/investors/jingwan-viki-huang
joachim-laqueur,https://signal.nfx.com/investors/joachim-laqueur
joanne-bradford,https://signal.nfx.com/investors/joanne-bradford
joao-selarim,https://signal.nfx.com/investors/joao-selarim
joaquim-hierro-lopes,https://signal.nfx.com/investors/joaquim-hierro-lopes
joaquin-gomez,https://signal.nfx.com/investors/joaquin-gomez
joaquin-lelo-de-larrea-mendez,https://signal.nfx.com/investors/joaquin-lelo-de-larrea-mendez
joaquin-stephens,https://signal.nfx.com/investors/joaquin-stephens
jocelyn-cheng,https://signal.nfx.com/investors/jocelyn-cheng
jock-percy,https://signal.nfx.com/investors/jock-percy
jocy-lin,https://signal.nfx.com/investors/jocy-lin
jodi-hubler,https://signal.nfx.com/investors/jodi-hubler
jodi-sherman-jahic,https://signal.nfx.com/investors/jodi-sherman-jahic
jody-goehring_1,https://signal.nfx.com/investors/jody-goehring_1
joe-blundo,https://signal.nfx.com/investors/joe-blundo
joe-brickman,https://signal.nfx.com/investors/joe-brickman
joe-callanan,https://signal.nfx.com/investors/joe-callanan
joe-cross,https://signal.nfx.com/investors/joe-cross
joe-dwyer,https://signal.nfx.com/investors/joe-dwyer
joe-gentile,https://signal.nfx.com/investors/joe-gentile
joe-guzel,https://signal.nfx.com/investors/joe-guzel
joe-higgins,https://signal.nfx.com/investors/joe-higgins
joe-kakaty,https://signal.nfx.com/investors/joe-kakaty
joe-kang,https://signal.nfx.com/investors/joe-kang
joe-korff,https://signal.nfx.com/investors/joe-korff
joe-markson,https://signal.nfx.com/investors/joe-markson
joe-schmidt,https://signal.nfx.com/investors/joe-schmidt
joe-white_2,https://signal.nfx.com/investors/joe-white_2
joe_12,https://signal.nfx.com/investors/joe_12
joel-blake-obe,https://signal.nfx.com/investors/joel-blake-obe
joel-mezistrano,https://signal.nfx.com/investors/joel-mezistrano
joel-newbert,https://signal.nfx.com/investors/joel-newbert
joel-ochoa,https://signal.nfx.com/investors/joel-ochoa
joel-wanjohi,https://signal.nfx.com/investors/joel-wanjohi
joey-david-ye,https://signal.nfx.com/investors/joey-david-ye
joey-levy,https://signal.nfx.com/investors/joey-levy
johan-bosini,https://signal.nfx.com/investors/johan-bosini
johan-lorenzen,https://signal.nfx.com/investors/johan-lorenzen
johan-spangberg,https://signal.nfx.com/investors/johan-spangberg
johann-hansi-hansmann,https://signal.nfx.com/investors/johann-hansi-hansmann
johanna-posada,https://signal.nfx.com/investors/johanna-posada
johannes-berggren,https://signal.nfx.com/investors/johannes-berggren
johannes-bollhoff,https://signal.nfx.com/investors/johannes-bollhoff
johannes-froehling,https://signal.nfx.com/investors/johannes-froehling
johannes-grefe,https://signal.nfx.com/investors/johannes-grefe
john-albietz,https://signal.nfx.com/investors/john-albietz
john-allen_2,https://signal.nfx.com/investors/john-allen_2
john-balen,https://signal.nfx.com/investors/john-balen
john-brubaker_1,https://signal.nfx.com/investors/john-brubaker_1
john-c-lo,https://signal.nfx.com/investors/john-c-lo
john-carey,https://signal.nfx.com/investors/john-carey
john-clausen,https://signal.nfx.com/investors/john-clausen
john-conley,https://signal.nfx.com/investors/john-conley
john-connaughton,https://signal.nfx.com/investors/john-connaughton
john-curtius,https://signal.nfx.com/investors/john-curtius
john-darsie,https://signal.nfx.com/investors/john-darsie
john-eubank-iv,https://signal.nfx.com/investors/john-eubank-iv
john-frankel,https://signal.nfx.com/investors/john-frankel
john-gordon,https://signal.nfx.com/investors/john-gordon
john-henderson,https://signal.nfx.com/investors/john-henderson
john-kilgallon,https://signal.nfx.com/investors/john-kilgallon
john-kim_4,https://signal.nfx.com/investors/john-kim_4
john-laviola,https://signal.nfx.com/investors/john-laviola
john-lin,https://signal.nfx.com/investors/john-lin
john-m-mueller,https://signal.nfx.com/investors/john-m-mueller
john-makinson,https://signal.nfx.com/investors/john-makinson
john-martinson,https://signal.nfx.com/investors/john-martinson
john-masson,https://signal.nfx.com/investors/john-masson
john-nance,https://signal.nfx.com/investors/john-nance
john-newkirk,https://signal.nfx.com/investors/john-newkirk
john-o-hara,https://signal.nfx.com/investors/john-o-hara
john-oliver,https://signal.nfx.com/investors/john-oliver
john-onwualu,https://signal.nfx.com/investors/john-onwualu
john-osborne,https://signal.nfx.com/investors/john-osborne
john-paul-jp-chilazi,https://signal.nfx.com/investors/john-paul-jp-chilazi
john-pearce,https://signal.nfx.com/investors/john-pearce
john-pearson,https://signal.nfx.com/investors/john-pearson
john-pepper_1,https://signal.nfx.com/investors/john-pepper_1
john-qin,https://signal.nfx.com/investors/john-qin
john-roberts_3,https://signal.nfx.com/investors/john-roberts_3
john-sachenik,https://signal.nfx.com/investors/john-sachenik
john-schanbacher,https://signal.nfx.com/investors/john-schanbacher
john-selep,https://signal.nfx.com/investors/john-selep
john-steuart,https://signal.nfx.com/investors/john-steuart
john-stine,https://signal.nfx.com/investors/john-stine
john-sviokla,https://signal.nfx.com/investors/john-sviokla
john-tilney,https://signal.nfx.com/investors/john-tilney
john-vilina,https://signal.nfx.com/investors/john-vilina
john-wright,https://signal.nfx.com/investors/john-wright
john-zeratsky,https://signal.nfx.com/investors/john-zeratsky
johnny-daugherty,https://signal.nfx.com/investors/johnny-daugherty
jon-bradford,https://signal.nfx.com/investors/jon-bradford
jon-campagna,https://signal.nfx.com/investors/jon-campagna
jon-dishotsky,https://signal.nfx.com/investors/jon-dishotsky
jon-edwards,https://signal.nfx.com/investors/jon-edwards
jon-kaiden,https://signal.nfx.com/investors/jon-kaiden
jon-moulton,https://signal.nfx.com/investors/jon-moulton
jon-sklaroff,https://signal.nfx.com/investors/jon-sklaroff
jon-soberg,https://signal.nfx.com/investors/jon-soberg
jon-turow,https://signal.nfx.com/investors/jon-turow
jon-wimmercranz,https://signal.nfx.com/investors/jon-wimmercranz
jon-wong,https://signal.nfx.com/investors/jon-wong
jon-wu_1,https://signal.nfx.com/investors/jon-wu_1
jonah-vella,https://signal.nfx.com/investors/jonah-vella
jonas-bergman,https://signal.nfx.com/investors/jonas-bergman
